Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Chg_ON,Dsg_ON,Bal_ON
14:08:06.128,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.229,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.378,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.430,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.531,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.632,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.782,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.833,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:06.941,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:07.051,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2417,2416,2416,2416,0,0,0,1,1,1
14:08:07.167,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.276,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.385,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.499,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.609,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.719,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.819,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:07.923,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.023,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.123,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.273,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.325,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.426,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.527,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.628,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.728,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.829,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:08.942,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.050,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.159,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.267,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.380,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.489,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.598,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.704,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.804,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:09.906,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.007,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.158,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.209,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.358,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.410,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.511,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.612,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.712,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.821,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:10.930,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.040,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.155,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.264,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.375,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.487,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.598,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.699,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.802,28.9,0.0,68,31,30,2414,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:11.903,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:12.002,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:12.104,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:12.303,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:12.404,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:12.506,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
14:08:12.606,28.9,0.0,68,31,30,2415,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,1,1,1
