Timestamp,LTO_Seq,LTO_Mode,LTO_HS_V,LTO_LS_V,LTO_HS_A,LTO_LS_A,LTO_Faults,LA_Seq,LA_Mode,LA_HS_V,LA_LS_V,LA_HS_A,LA_LS_A,LA_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
15:40:54.314,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:54.414,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:54.514,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:54.614,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:54.714,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:54.825,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:54.925,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.034,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.134,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.244,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.354,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.454,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.564,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.674,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.784,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.884,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:55.984,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.094,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.194,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.304,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.404,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.514,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.614,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.725,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.825,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:56.925,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.88,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.025,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2374,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.125,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.220,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.334,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.444,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.554,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.654,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.764,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.864,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:57.974,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.074,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.184,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.290,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.394,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.494,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.604,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.714,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2379,2379,2379,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.814,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:58.914,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.014,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.125,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.225,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.325,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.425,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.534,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.88,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.644,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.88,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.754,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.854,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:40:59.964,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.064,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.174,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.274,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2375,2379,2379,2379,2378,2379,2378,2379,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.370,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.484,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.594,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.694,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.794,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:00.904,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.004,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.114,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.214,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.314,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.425,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.534,BOOST,5,0.04,28.49,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.644,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.744,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.854,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2380,2379,2379,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:01.954,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2380,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:02.064,BOOST,5,0.02,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2380,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:02.164,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2380,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:02.274,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2379,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2380,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:02.384,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2380,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
15:41:02.494,BOOST,5,0.04,28.48,0.0,0.0,6_CAN_OOR|4_HS_UVP,BUCK,5,0.04,24.87,0.0,0.0,6_CAN_OOR|4_HS_UVP,28.5,0.0,67,20,20,2380,2373,2377,2379,2379,2379,2378,2379,2379,2379,2379,2380,2380,2373,0,0,0,0,0,0,0,0,0,0,0,0
