Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
17:23:57.197,BUCK,2,46.58,25.41,4.5,7.8,None
17:23:57.306,BUCK,2,46.58,25.45,4.5,7.9,None
17:23:57.406,BUCK,2,46.61,25.49,4.5,8.0,None
17:23:57.516,BUCK,2,46.58,25.54,4.5,7.8,None
17:23:57.626,BUCK,2,46.61,25.58,4.7,8.0,None
17:23:57.726,BUCK,2,46.61,25.61,4.7,7.9,None
17:23:57.836,BUCK,2,46.61,25.64,4.5,7.9,None
17:23:57.936,BUCK,2,46.61,25.67,4.7,7.9,None
17:23:58.046,BUCK,2,46.66,25.71,4.5,8.0,None
17:23:58.146,BUCK,2,46.66,25.73,4.5,7.9,None
17:23:58.257,BUCK,2,46.66,25.76,4.5,7.9,None
17:23:58.366,BUCK,2,46.66,25.78,4.7,7.9,None
17:23:58.466,BUCK,2,46.63,25.81,4.7,7.9,None
17:23:58.567,BUCK,2,46.63,25.84,4.5,7.9,None
17:23:58.686,BUCK,2,46.61,25.87,4.7,8.0,None
17:23:58.796,BUCK,2,46.61,25.9,4.5,7.9,None
17:23:58.906,BUCK,2,46.61,25.93,4.7,8.0,None
17:23:59.016,BUCK,2,46.58,25.94,4.5,7.9,None
17:23:59.117,BUCK,2,46.58,25.97,4.5,7.9,None
17:23:59.226,BUCK,2,46.61,26.0,4.7,7.9,None
17:23:59.326,BUCK,2,46.58,26.03,4.7,8.0,None
17:23:59.426,BUCK,2,46.58,26.06,4.7,7.9,None
17:23:59.526,BUCK,2,46.58,26.09,4.7,7.9,None
17:23:59.636,BUCK,2,46.58,26.12,4.7,7.9,None
17:23:59.736,BUCK,2,46.61,26.15,4.7,7.9,None
17:23:59.846,BUCK,2,46.63,26.18,4.8,7.9,None
17:23:59.956,BUCK,2,46.63,26.21,4.7,7.9,None
17:24:00.056,BUCK,2,46.63,26.23,4.7,7.9,None
17:24:00.156,BUCK,2,46.63,26.26,4.7,7.9,None
17:24:00.257,BUCK,2,46.63,26.31,4.7,7.9,None
17:24:00.366,BUCK,2,46.61,26.34,4.7,7.9,None
17:24:00.466,BUCK,2,46.66,26.37,4.7,7.9,None
17:24:00.567,BUCK,2,46.66,26.39,4.7,7.9,None
17:24:00.686,BUCK,2,46.66,26.44,4.8,8.0,None
17:24:00.786,BUCK,2,46.63,26.47,4.8,8.0,None
17:24:00.896,BUCK,2,46.66,26.5,4.7,7.9,None
17:24:00.997,BUCK,2,46.66,26.54,4.8,8.0,None
17:24:01.106,BUCK,2,46.63,26.57,4.7,7.9,None
17:24:01.217,BUCK,2,46.63,26.61,4.7,7.9,None
17:24:01.317,BUCK,2,46.66,26.64,4.7,7.9,None
17:24:01.426,BUCK,2,46.58,26.68,4.8,7.9,None
17:24:01.526,BUCK,2,46.61,26.71,4.8,8.0,None
17:24:01.637,BUCK,2,46.61,26.74,4.7,7.8,None
17:24:01.746,BOOST,2,47.43,26.39,0.1,0.0,None
17:24:01.846,BOOST,2,48.02,24.87,-4.2,-6.7,None
17:24:01.957,BOOST,3,47.97,24.48,-4.2,-6.7,None
17:24:02.057,BOOST,3,47.97,24.43,-4.2,-6.7,None
17:24:02.166,BOOST,3,47.97,24.41,-4.2,-6.7,None
17:24:02.266,BOOST,3,47.97,24.39,-4.2,-6.7,None
17:24:02.367,BOOST,3,47.99,24.36,-4.1,-6.7,None
17:24:02.486,BOOST,3,48.02,24.35,-4.1,-6.7,None
17:24:02.596,BOOST,3,48.02,24.33,-4.1,-6.7,None
17:24:02.696,BOOST,3,48.02,24.32,-4.1,-6.7,None
17:24:02.796,BOOST,3,48.02,24.3,-4.1,-6.7,None
17:24:02.897,BOOST,3,48.02,24.29,-4.1,-6.7,None
17:24:03.006,BOOST,3,48.02,24.27,-4.2,-6.7,None
17:24:03.106,BOOST,3,47.99,24.26,-4.1,-6.7,None
17:24:03.216,BOOST,3,47.99,24.26,-4.1,-6.7,None
17:24:03.316,BOOST,3,48.02,24.25,-4.1,-6.7,None
17:24:03.417,BOOST,3,47.99,24.23,-4.1,-6.7,None
17:24:03.526,BOOST,3,47.97,24.23,-4.2,-6.7,None
17:24:03.626,BOOST,3,47.97,24.22,-4.1,-6.7,None
17:24:03.726,BOOST,3,47.97,24.22,-4.2,-6.7,None
17:24:03.836,BOOST,3,47.97,24.2,-4.1,-6.7,None
17:24:03.936,BOOST,3,47.94,24.19,-4.1,-6.8,None
